200 200
69 2.57200000000000e+00 4.38153340021932e-01 2.40876837050856e-01
70 2.57200000000000e+00 4.52413526233010e-01 2.12889645782535e-01
71 2.57200000000000e+00 4.64888242944126e-01 1.84062276342338e-01
72 2.57200000000000e+00 4.75528258147577e-01 1.54508497187473e-01
73 2.57200000000000e+00 4.84291580564316e-01 1.24344943582427e-01
74 2.57200000000000e+00 4.91143625364344e-01 9.36906572928619e-02
75 2.57200000000000e+00 4.96057350657239e-01 6.26666167821519e-02
76 2.57200000000000e+00 4.99013364214136e-01 3.13952597646566e-02
77 2.57200000000000e+00 5.00000000000000e-01 9.18485099360515e-17
78 2.57200000000000e+00 4.99013364214136e-01 -3.13952597646564e-02
79 2.57200000000000e+00 4.96057350657239e-01 -6.26666167821517e-02
80 2.57200000000000e+00 4.91143625364344e-01 -9.36906572928617e-02
81 2.57200000000000e+00 4.84291580564316e-01 -1.24344943582427e-01
82 2.57200000000000e+00 4.75528258147577e-01 -1.54508497187473e-01
83 2.57200000000000e+00 4.64888242944126e-01 -1.84062276342338e-01
84 2.57200000000000e+00 4.52413526233010e-01 -2.12889645782535e-01
85 2.57200000000000e+00 4.38153340021933e-01 -2.40876837050856e-01
86 2.57200000000000e+00 4.22163962751008e-01 -2.67913397489497e-01
87 2.57200000000000e+00 4.04508497187475e-01 -2.93892626146235e-01
88 2.57200000000000e+00 3.85256621387896e-01 -3.18711994874343e-01
89 2.57200000000000e+00 3.64484313710707e-01 -3.42273552964343e-01
90 2.57200000000000e+00 3.42273552964346e-01 -3.64484313710704e-01
91 2.57200000000000e+00 3.18711994874347e-01 -3.85256621387893e-01
92 2.57200000000000e+00 2.93892626146239e-01 -4.04508497187472e-01
93 2.57200000000000e+00 2.67913397489501e-01 -4.22163962751006e-01
94 2.57200000000000e+00 2.40876837050860e-01 -4.38153340021930e-01
95 2.57200000000000e+00 2.12889645782539e-01 -4.52413526233008e-01
96 2.57200000000000e+00 1.84062276342342e-01 -4.64888242944124e-01
97 2.57200000000000e+00 1.54508497187477e-01 -4.75528258147576e-01
98 2.57200000000000e+00 1.24344943582431e-01 -4.84291580564315e-01
99 2.57200000000000e+00 9.36906572928663e-02 -4.91143625364344e-01
100 2.57200000000000e+00 6.26666167821563e-02 -4.96057350657238e-01
101 2.57200000000000e+00 3.13952597646611e-02 -4.99013364214136e-01
102 6.57200000000000e+00 -3.13952597646567e-02 -4.99013364214136e-01
103 6.57200000000000e+00 -6.26666167821521e-02 -4.96057350657239e-01
104 6.57200000000000e+00 -9.36906572928623e-02 -4.91143625364344e-01
105 6.57200000000000e+00 -1.24344943582427e-01 -4.84291580564316e-01
106 6.57200000000000e+00 -1.54508497187474e-01 -4.75528258147577e-01
107 6.57200000000000e+00 -1.84062276342339e-01 -4.64888242944126e-01
108 6.57200000000000e+00 -2.12889645782536e-01 -4.52413526233010e-01
109 6.57200000000000e+00 -2.40876837050858e-01 -4.38153340021932e-01
110 6.57200000000000e+00 -2.67913397489498e-01 -4.22163962751008e-01
111 6.57200000000000e+00 -2.93892626146237e-01 -4.04508497187474e-01
112 6.57200000000000e+00 -3.18711994874345e-01 -3.85256621387895e-01
113 6.57200000000000e+00 -3.42273552964344e-01 -3.64484313710706e-01
114 6.57200000000000e+00 -3.64484313710706e-01 -3.42273552964344e-01
115 6.57200000000000e+00 -3.85256621387895e-01 -3.18711994874345e-01
116 6.57200000000000e+00 -4.04508497187474e-01 -2.93892626146237e-01
117 6.57200000000000e+00 -4.22163962751007e-01 -2.67913397489498e-01
118 6.57200000000000e+00 -4.38153340021932e-01 -2.40876837050858e-01
119 6.57200000000000e+00 -4.52413526233010e-01 -2.12889645782536e-01
120 6.57200000000000e+00 -4.64888242944126e-01 -1.84062276342339e-01
121 6.57200000000000e+00 -4.75528258147577e-01 -1.54508497187474e-01
122 6.57200000000000e+00 -4.84291580564316e-01 -1.24344943582427e-01
123 6.57200000000000e+00 -4.91143625364344e-01 -9.36906572928621e-02
124 6.57200000000000e+00 -4.96057350657239e-01 -6.26666167821519e-02
125 6.57200000000000e+00 -4.99013364214136e-01 -3.13952597646564e-02
126 6.57200000000000e+00 -5.00000000000000e-01 3.02450737408863e-16
127 6.57200000000000e+00 -4.99013364214136e-01 3.13952597646570e-02
128 6.57200000000000e+00 -4.96057350657239e-01 6.26666167821525e-02
129 6.57200000000000e+00 -4.91143625364344e-01 9.36906572928627e-02
130 6.57200000000000e+00 -4.84291580564315e-01 1.24344943582428e-01
131 6.57200000000000e+00 -4.75528258147577e-01 1.54508497187474e-01
132 6.57200000000000e+00 -4.64888242944126e-01 1.84062276342340e-01
133 6.57200000000000e+00 -4.52413526233010e-01 2.12889645782537e-01
134 6.57200000000000e+00 -4.38153340021932e-01 2.40876837050858e-01
135 6.57200000000000e+00 -4.22163962751007e-01 2.67913397489499e-01
136 6.57200000000000e+00 -4.04508497187473e-01 2.93892626146237e-01
137 6.57200000000000e+00 -3.85256621387894e-01 3.18711994874345e-01
138 6.57200000000000e+00 -3.64484313710705e-01 3.42273552964345e-01
139 6.57200000000000e+00 -3.42273552964344e-01 3.64484313710706e-01
140 6.57200000000000e+00 -3.18711994874344e-01 3.85256621387895e-01
141 6.57200000000000e+00 -2.93892626146236e-01 4.04508497187474e-01
142 6.57200000000000e+00 -2.67913397489498e-01 4.22163962751008e-01
143 6.57200000000000e+00 -2.40876837050857e-01 4.38153340021932e-01
144 6.57200000000000e+00 -2.12889645782535e-01 4.52413526233010e-01
145 6.57200000000000e+00 -1.84062276342338e-01 4.64888242944126e-01
146 6.57200000000000e+00 -1.54508497187473e-01 4.75528258147577e-01
147 6.57200000000000e+00 -1.24344943582426e-01 4.84291580564316e-01
148 6.57200000000000e+00 -9.36906572928612e-02 4.91143625364345e-01
149 6.57200000000000e+00 -6.26666167821509e-02 4.96057350657239e-01
150 6.57200000000000e+00 -3.13952597646555e-02 4.99013364214136e-01
151 6.57200000000000e+00 1.27103528959282e-15 5.00000000000000e-01
152 6.57200000000000e+00 3.13952597646580e-02 4.99013364214136e-01
153 6.57200000000000e+00 6.26666167821535e-02 4.96057350657239e-01
154 6.57200000000000e+00 9.36906572928637e-02 4.91143625364344e-01
155 6.57200000000000e+00 1.24344943582429e-01 4.84291580564315e-01
156 6.57200000000000e+00 1.54508497187475e-01 4.75528258147576e-01
157 6.57200000000000e+00 1.84062276342340e-01 4.64888242944125e-01
158 6.57200000000000e+00 2.12889645782538e-01 4.52413526233009e-01
159 6.57200000000000e+00 2.40876837050859e-01 4.38153340021931e-01
160 6.57200000000000e+00 2.67913397489500e-01 4.22163962751007e-01
161 6.57200000000000e+00 2.93892626146238e-01 4.04508497187473e-01
162 6.57200000000000e+00 3.18711994874346e-01 3.85256621387894e-01
163 6.57200000000000e+00 3.42273552964346e-01 3.64484313710705e-01
164 6.57200000000000e+00 3.64484313710707e-01 3.42273552964343e-01
165 6.57200000000000e+00 3.85256621387896e-01 3.18711994874343e-01
166 6.57200000000000e+00 4.04508497187475e-01 2.93892626146235e-01
167 6.57200000000000e+00 4.22163962751008e-01 2.67913397489497e-01
168 6.57200000000000e+00 4.38153340021932e-01 2.40876837050856e-01
169 6.57200000000000e+00 4.52413526233010e-01 2.12889645782535e-01
170 6.57200000000000e+00 4.64888242944126e-01 1.84062276342338e-01
171 6.57200000000000e+00 4.75528258147577e-01 1.54508497187473e-01
172 6.57200000000000e+00 4.84291580564316e-01 1.24344943582427e-01
173 6.57200000000000e+00 4.91143625364344e-01 9.36906572928619e-02
174 6.57200000000000e+00 4.96057350657239e-01 6.26666167821519e-02
175 6.57200000000000e+00 4.99013364214136e-01 3.13952597646566e-02
176 6.57200000000000e+00 5.00000000000000e-01 9.18485099360515e-17
177 6.57200000000000e+00 4.99013364214136e-01 -3.13952597646564e-02
178 6.57200000000000e+00 4.96057350657239e-01 -6.26666167821517e-02
179 6.57200000000000e+00 4.91143625364344e-01 -9.36906572928617e-02
180 6.57200000000000e+00 4.84291580564316e-01 -1.24344943582427e-01
181 6.57200000000000e+00 4.75528258147577e-01 -1.54508497187473e-01
182 6.57200000000000e+00 4.64888242944126e-01 -1.84062276342338e-01
183 6.57200000000000e+00 4.52413526233010e-01 -2.12889645782535e-01
184 6.57200000000000e+00 4.38153340021933e-01 -2.40876837050856e-01
185 6.57200000000000e+00 4.22163962751008e-01 -2.67913397489497e-01
186 6.57200000000000e+00 4.04508497187475e-01 -2.93892626146235e-01
187 6.57200000000000e+00 3.85256621387896e-01 -3.18711994874343e-01
188 6.57200000000000e+00 3.64484313710707e-01 -3.42273552964343e-01
189 6.57200000000000e+00 3.42273552964346e-01 -3.64484313710704e-01
190 6.57200000000000e+00 3.18711994874347e-01 -3.85256621387893e-01
191 6.57200000000000e+00 2.93892626146239e-01 -4.04508497187472e-01
192 6.57200000000000e+00 2.67913397489501e-01 -4.22163962751006e-01
193 6.57200000000000e+00 2.40876837050860e-01 -4.38153340021930e-01
194 6.57200000000000e+00 2.12889645782539e-01 -4.52413526233008e-01
195 6.57200000000000e+00 1.84062276342342e-01 -4.64888242944124e-01
196 6.57200000000000e+00 1.54508497187477e-01 -4.75528258147576e-01
197 6.57200000000000e+00 1.24344943582431e-01 -4.84291580564315e-01
198 6.57200000000000e+00 9.36906572928663e-02 -4.91143625364344e-01
199 6.57200000000000e+00 6.26666167821563e-02 -4.96057350657238e-01
200 6.57200000000000e+00 3.13952597646611e-02 -4.99013364214136e-01
1 102 1 3 
2 102 3 4 
3 102 4 5 
4 102 5 6 
5 102 6 7 
6 102 7 8 
7 102 8 9 
8 102 9 10 
9 102 10 11 
10 102 11 12 
11 102 12 13 
12 102 13 14 
13 102 14 15 
14 102 15 16 
15 102 16 17 
16 102 17 18 
17 102 18 19 
18 102 19 20 
19 102 20 21 
20 102 21 22 
21 102 22 23 
22 102 23 24 
23 102 24 25 
24 102 25 26 
25 102 26 27 
26 102 27 28 
27 102 28 29 
28 102 29 30 
29 102 30 31 
30 102 31 32 
31 102 32 33 
32 102 33 34 
33 102 34 35 
34 102 35 36 
35 102 36 37 
36 102 37 38 
37 102 38 39 
38 102 39 40 
39 102 40 41 
40 102 41 42 
41 102 42 43 
42 102 43 44 
43 102 44 45 
44 102 45 46 
45 102 46 47 
46 102 47 48 
47 102 48 49 
48 102 49 50 
49 102 50 51 
50 102 51 52 
51 102 52 53 
52 102 53 54 
53 102 54 55 
54 102 55 56 
55 102 56 57 
56 102 57 58 
57 102 58 59 
58 102 59 60 
59 102 60 61 
60 102 61 62 
61 102 62 63 
62 102 63 64 
63 102 64 65 
64 102 65 66 
65 102 66 67 
66 102 67 68 
67 102 68 69 
68 102 69 70 
69 102 70 71 
70 102 71 72 
71 102 72 73 
72 102 73 74 
73 102 74 75 
74 102 75 76 
75 102 76 77 
76 102 77 78 
77 102 78 79 
78 102 79 80 
79 102 80 81 
80 102 81 82 
81 102 82 83 
82 102 83 84 
83 102 84 85 
84 102 85 86 
85 102 86 87 
86 102 87 88 
87 102 88 89 
88 102 89 90 
89 102 90 91 
90 102 91 92 
91 102 92 93 
92 102 93 94 
93 102 94 95 
94 102 95 96 
95 102 96 97 
96 102 97 98 
97 102 98 99 
98 102 99 100 
99 102 100 101 
100 102 101 1 
101 102 2 102 
102 102 102 103 
103 102 103 104 
104 102 104 105 
105 102 105 106 
106 102 106 107 
107 102 107 108 
108 102 108 109 
109 102 109 110 
110 102 110 111 
111 102 111 112 
112 102 112 113 
113 102 113 114 
114 102 114 115 
115 102 115 116 
116 102 116 117 
117 102 117 118 
118 102 118 119 
119 102 119 120 
120 102 120 121 
121 102 121 122 
122 102 122 123 
123 102 123 124 
124 102 124 125 
125 102 125 126 
126 102 126 127 
127 102 127 128 
128 102 128 129 
129 102 129 130 
130 102 130 131 
131 102 131 132 
132 102 132 133 
133 102 133 134 
134 102 134 135 
135 102 135 136 
136 102 136 137 
137 102 137 138 
138 102 138 139 
139 102 139 140 
140 102 140 141 
141 102 141 142 
142 102 142 143 
143 102 143 144 
144 102 144 145 
145 102 145 146 
146 102 146 147 
147 102 147 148 
148 102 148 149 
149 102 149 150 
150 102 150 151 
151 102 151 152 
152 102 152 153 
153 102 153 154 
154 102 154 155 
155 102 155 156 
156 102 156 157 
157 102 157 158 
158 102 158 159 
159 102 159 160 
160 102 160 161 
161 102 161 162 
162 102 162 163 
163 102 163 164 
164 102 164 165 
165 102 165 166 
166 102 166 167 
167 102 167 168 
168 102 168 169 
169 102 169 170 
170 102 170 171 
171 102 171 172 
172 102 172 173 
173 102 173 174 
174 102 174 175 
175 102 175 176 
176 102 176 177 
177 102 177 178 
178 102 178 179 
179 102 179 180 
180 102 180 181 
181 102 181 182 
182 102 182 183 
183 102 183 184 
184 102 184 185 
185 102 185 186 
186 102 186 187 
187 102 187 188 
188 102 188 189 
189 102 189 190 
190 102 190 191 
191 102 191 192 
192 102 192 193 
193 102 193 194 
194 102 194 195 
195 102 195 196 
196 102 196 197 
197 102 197 198 
198 102 198 199 
199 102 199 200 
200 102 200 2 
